tau_c	metric	value
20000.0	fidelity1	0.7813358307
20000.0	fidelity1	0.7816716433
20000.0	fidelity1	0.7816581726
20000.0	fidelity1	0.7817521095
20000.0	fidelity1	0.7791134715
20000.0	fidelity1	0.7817006111
20000.0	fidelity1	0.7810775638
20000.0	fidelity1	0.7806143761
20000.0	fidelity1	0.7813904285
20000.0	fidelity1	0.7814707756
20000.0	fidelity1	0.7817486525
20000.0	fidelity1	0.7812907100
20000.0	fidelity1	0.7801059484
20000.0	fidelity1	0.7816621661
20000.0	fidelity1	0.7815479040
20000.0	fidelity1	0.7815304995
20000.0	fidelity1	0.7817239761
20000.0	fidelity1	0.7810145617
20000.0	fidelity1	0.7807240486
20000.0	fidelity1	0.7816561460
20000.0	fidelity1	0.7814459801
20000.0	fidelity1	0.7816457748
20000.0	fidelity1	0.7816063762
20000.0	fidelity1	0.7811697721
20000.0	fidelity1	0.7778153419
20000.0	fidelity1	0.7816493511
20000.0	fidelity1	0.7815699577
20000.0	fidelity1	0.7815465927
20000.0	fidelity1	0.7817578316
20000.0	fidelity1	0.7800154686
20000.0	fidelity1	0.7816902995
20000.0	fidelity1	0.7817472219
20000.0	fidelity1	0.7810114622
20000.0	fidelity1	0.7772859931
20000.0	fidelity1	0.7806412578
20000.0	fidelity1	0.7817144394
20000.0	fidelity1	0.7815482020
20000.0	fidelity1	0.7799153328
20000.0	fidelity1	0.7808605433
20000.0	fidelity1	0.7812830806
20000.0	fidelity1	0.7813830376
20000.0	fidelity1	0.7814192772
20000.0	fidelity1	0.7817090750
20000.0	fidelity1	0.7810133696
20000.0	fidelity1	0.7816969752
20000.0	fidelity1	0.7816359401
20000.0	fidelity1	0.7815040350
20000.0	fidelity1	0.7817532420
20000.0	fidelity1	0.7813581228
20000.0	fidelity1	0.7812661529
20000.0	fidelity1	0.7815399170
20000.0	fidelity1	0.7816700935
20000.0	fidelity1	0.7788624167
20000.0	fidelity1	0.7801526785
20000.0	fidelity1	0.7799634337
20000.0	fidelity1	0.7813321948
20000.0	fidelity1	0.7812089920
20000.0	fidelity1	0.7815136313
20000.0	fidelity1	0.7813246250
20000.0	fidelity1	0.7817416191
20000.0	fidelity1	0.7817586660
20000.0	fidelity1	0.7796043158
20000.0	fidelity1	0.7817546129
20000.0	fidelity1	0.7815327644
20000.0	fidelity1	0.7810849547
20000.0	fidelity1	0.7812447548
20000.0	fidelity1	0.7812039256
20000.0	fidelity1	0.7813873291
20000.0	fidelity1	0.7788850069
20000.0	fidelity1	0.7811992168
20000.0	fidelity1	0.7801505923
20000.0	fidelity1	0.7817408442
20000.0	fidelity1	0.7817415595
20000.0	fidelity1	0.7795686126
20000.0	fidelity1	0.7816559672
20000.0	fidelity1	0.7808170319
20000.0	fidelity1	0.7815520167
20000.0	fidelity1	0.7815799713
20000.0	fidelity1	0.7813200951
20000.0	fidelity1	0.7817376852
20000.0	fidelity1	0.7797643542
20000.0	trace_distance	0.3281529546
20000.0	trace_distance	0.3324866295
20000.0	trace_distance	0.3311528265
20000.0	trace_distance	0.3277744055
20000.0	trace_distance	0.3312216699
20000.0	trace_distance	0.3319475353
20000.0	trace_distance	0.3284079731
20000.0	trace_distance	0.3293381333
20000.0	trace_distance	0.3287460506
20000.0	trace_distance	0.3292115331
20000.0	trace_distance	0.3273750544
20000.0	trace_distance	0.3274021745
20000.0	trace_distance	0.3289986849
20000.0	trace_distance	0.3273956776
20000.0	trace_distance	0.3289017081
20000.0	trace_distance	0.3297372162
20000.0	trace_distance	0.3278927207
20000.0	trace_distance	0.3342224956
20000.0	trace_distance	0.3275420070
20000.0	trace_distance	0.3283290863
20000.0	trace_distance	0.3275614381
20000.0	trace_distance	0.3275917768
20000.0	trace_distance	0.3273767829
20000.0	trace_distance	0.3333671093
20000.0	trace_distance	0.3274952471
20000.0	trace_distance	0.3289167881
20000.0	trace_distance	0.3299729228
20000.0	trace_distance	0.3282052875
20000.0	trace_distance	0.3280208707
20000.0	trace_distance	0.3273838460
20000.0	trace_distance	0.3284320235
20000.0	trace_distance	0.3311264813
20000.0	trace_distance	0.3275831342
20000.0	trace_distance	0.3278415799
20000.0	trace_distance	0.3278845549
20000.0	trace_distance	0.3274387121
20000.0	trace_distance	0.3290621042
20000.0	trace_distance	0.3297211528
20000.0	trace_distance	0.3275955319
20000.0	trace_distance	0.3280775547
20000.0	trace_distance	0.3276200891
20000.0	trace_distance	0.3277109563
20000.0	trace_distance	0.3287082016
20000.0	trace_distance	0.3362737298
20000.0	trace_distance	0.3276125193
20000.0	trace_distance	0.3277953863
20000.0	trace_distance	0.3278473020
20000.0	trace_distance	0.3273631334
20000.0	trace_distance	0.3313313723
20000.0	trace_distance	0.3275188208
20000.0	trace_distance	0.3273878694
20000.0	trace_distance	0.3290681243
20000.0	trace_distance	0.3374539018
20000.0	trace_distance	0.3299117088
20000.0	trace_distance	0.3274620771
20000.0	trace_distance	0.3278418779
20000.0	trace_distance	0.3315547109
20000.0	trace_distance	0.3294146955
20000.0	trace_distance	0.3284492493
20000.0	trace_distance	0.3282205462
20000.0	trace_distance	0.3281363845
20000.0	trace_distance	0.3274726868
20000.0	trace_distance	0.3290652037
20000.0	trace_distance	0.3275019228
20000.0	trace_distance	0.3276430368
20000.0	trace_distance	0.3279439211
20000.0	trace_distance	0.3273742199
20000.0	trace_distance	0.3282742500
20000.0	trace_distance	0.3284915090
20000.0	trace_distance	0.3278621435
20000.0	trace_distance	0.3275647461
20000.0	trace_distance	0.3339322209
20000.0	trace_distance	0.3310169578
20000.0	trace_distance	0.3314502835
20000.0	trace_distance	0.3283373713
20000.0	trace_distance	0.3286179900
20000.0	trace_distance	0.3279222846
20000.0	trace_distance	0.3283564448
20000.0	trace_distance	0.3274005651
20000.0	trace_distance	0.3273627758
20000.0	trace_distance	0.3322609365
20000.0	trace_distance	0.3273711205
20000.0	trace_distance	0.3278805017
20000.0	trace_distance	0.3289046288
20000.0	trace_distance	0.3285387158
20000.0	trace_distance	0.3286300600
20000.0	trace_distance	0.3282113075
20000.0	trace_distance	0.3338809013
20000.0	trace_distance	0.3286412954
20000.0	trace_distance	0.3310255408
20000.0	trace_distance	0.3274026513
20000.0	trace_distance	0.3274015486
20000.0	trace_distance	0.3323416114
20000.0	trace_distance	0.3275942802
20000.0	trace_distance	0.3295139670
20000.0	trace_distance	0.3278346062
20000.0	trace_distance	0.3277706504
20000.0	trace_distance	0.3283658922
20000.0	trace_distance	0.3274099231
20000.0	trace_distance	0.3318994641
40000.0	fidelity1	0.7816966772
40000.0	fidelity1	0.7817253470
40000.0	fidelity1	0.7816480398
40000.0	fidelity1	0.7817448378
40000.0	fidelity1	0.7813601494
40000.0	fidelity1	0.7817437053
40000.0	fidelity1	0.7816917896
40000.0	fidelity1	0.7813894749
40000.0	fidelity1	0.7814782858
40000.0	fidelity1	0.7815853953
40000.0	fidelity1	0.7814230919
40000.0	fidelity1	0.7816952467
40000.0	fidelity1	0.7816914916
40000.0	fidelity1	0.7817492485
40000.0	fidelity1	0.7817518711
40000.0	fidelity1	0.7815691829
40000.0	fidelity1	0.7815480232
40000.0	fidelity1	0.7816621661
40000.0	fidelity1	0.7816848755
40000.0	fidelity1	0.7814988494
40000.0	fidelity1	0.7815599442
40000.0	fidelity1	0.7817353010
40000.0	fidelity1	0.7813412547
40000.0	fidelity1	0.7817339897
40000.0	fidelity1	0.7814623713
40000.0	fidelity1	0.7817379832
40000.0	fidelity1	0.7817414999
40000.0	fidelity1	0.7814249396
40000.0	fidelity1	0.7817006111
40000.0	fidelity1	0.7817208171
40000.0	fidelity1	0.7814284563
40000.0	fidelity1	0.7812969685
40000.0	fidelity1	0.7817284465
40000.0	fidelity1	0.7802097201
40000.0	fidelity1	0.7813851833
40000.0	fidelity1	0.7813283801
40000.0	fidelity1	0.7816275358
40000.0	fidelity1	0.7809427977
40000.0	fidelity1	0.7816766500
40000.0	fidelity1	0.7817249298
40000.0	fidelity1	0.7814680934
40000.0	fidelity1	0.7816638350
40000.0	fidelity1	0.7816111445
40000.0	fidelity1	0.7816432714
40000.0	fidelity1	0.7816836834
40000.0	fidelity1	0.7816211581
40000.0	fidelity1	0.7814218998
40000.0	fidelity1	0.7810106277
40000.0	fidelity1	0.7817515135
40000.0	fidelity1	0.7817397118
40000.0	fidelity1	0.7817391157
40000.0	fidelity1	0.7817584872
40000.0	fidelity1	0.7810618281
40000.0	fidelity1	0.7817134857
40000.0	fidelity1	0.7817109823
40000.0	fidelity1	0.7817564011
40000.0	fidelity1	0.7817566395
40000.0	fidelity1	0.7816209793
40000.0	fidelity1	0.7817416191
40000.0	fidelity1	0.7815065384
40000.0	fidelity1	0.7814195156
40000.0	fidelity1	0.7816550136
40000.0	fidelity1	0.7812754512
40000.0	fidelity1	0.7812525630
40000.0	fidelity1	0.7814538479
40000.0	fidelity1	0.7813572288
40000.0	fidelity1	0.7817330360
40000.0	fidelity1	0.7813234329
40000.0	fidelity1	0.7809168696
40000.0	fidelity1	0.7817579508
40000.0	fidelity1	0.7816492915
40000.0	fidelity1	0.7815446854
40000.0	fidelity1	0.7815092802
40000.0	fidelity1	0.7817317843
40000.0	fidelity1	0.7809532881
40000.0	fidelity1	0.7817199230
40000.0	fidelity1	0.7815221548
40000.0	fidelity1	0.7817580104
40000.0	fidelity1	0.7816569209
40000.0	fidelity1	0.7817578316
40000.0	fidelity1	0.7815939188
40000.0	fidelity1	0.7816866636
40000.0	fidelity1	0.7816828489
40000.0	fidelity1	0.7816308737
40000.0	fidelity1	0.7816861868
40000.0	fidelity1	0.7816020250
40000.0	fidelity1	0.7817370296
40000.0	fidelity1	0.7816635966
40000.0	fidelity1	0.7815650702
40000.0	fidelity1	0.7817465663
40000.0	fidelity1	0.7817578316
40000.0	fidelity1	0.7815593481
40000.0	fidelity1	0.7817565799
40000.0	fidelity1	0.7815698385
40000.0	fidelity1	0.7817115188
40000.0	fidelity1	0.7817375064
40000.0	fidelity1	0.7811359167
40000.0	fidelity1	0.7812360525
40000.0	fidelity1	0.7817581892
40000.0	fidelity1	0.7815970778
40000.0	trace_distance	0.3275052905
40000.0	trace_distance	0.3274381757
40000.0	trace_distance	0.3276153207
40000.0	trace_distance	0.3273890615
40000.0	trace_distance	0.3282751143
40000.0	trace_distance	0.3273960054
40000.0	trace_distance	0.3275151849
40000.0	trace_distance	0.3282082081
40000.0	trace_distance	0.3280037045
40000.0	trace_distance	0.3277585506
40000.0	trace_distance	0.3281297684
40000.0	trace_distance	0.3275071084
40000.0	trace_distance	0.3275154829
40000.0	trace_distance	0.3273832202
40000.0	trace_distance	0.3273769915
40000.0	trace_distance	0.3277962208
40000.0	trace_distance	0.3278439045
40000.0	trace_distance	0.3275829852
40000.0	trace_distance	0.3275309205
40000.0	trace_distance	0.3279603720
40000.0	trace_distance	0.3278169334
40000.0	trace_distance	0.3274123073
40000.0	trace_distance	0.3283169866
40000.0	trace_distance	0.3274201751
40000.0	trace_distance	0.3280402720
40000.0	trace_distance	0.3274089098
40000.0	trace_distance	0.3274015784
40000.0	trace_distance	0.3281233311
40000.0	trace_distance	0.3274946809
40000.0	trace_distance	0.3274481297
40000.0	trace_distance	0.3281168044
40000.0	trace_distance	0.3284178078
40000.0	trace_distance	0.3274311721
40000.0	trace_distance	0.3308913112
40000.0	trace_distance	0.3282136917
40000.0	trace_distance	0.3283460736
40000.0	trace_distance	0.3276577592
40000.0	trace_distance	0.3292259574
40000.0	trace_distance	0.3275497258
40000.0	trace_distance	0.3274409175
40000.0	trace_distance	0.3280283213
40000.0	trace_distance	0.3275788426
40000.0	trace_distance	0.3277010918
40000.0	trace_distance	0.3276259899
40000.0	trace_distance	0.3275327086
40000.0	trace_distance	0.3276771009
40000.0	trace_distance	0.3281341493
40000.0	trace_distance	0.3290689588
40000.0	trace_distance	0.3273810744
40000.0	trace_distance	0.3274050951
40000.0	trace_distance	0.3274072111
40000.0	trace_distance	0.3273633122
40000.0	trace_distance	0.3289553523
40000.0	trace_distance	0.3274667859
40000.0	trace_distance	0.3274713159
40000.0	trace_distance	0.3273666799
40000.0	trace_distance	0.3273664415
40000.0	trace_distance	0.3276773095
40000.0	trace_distance	0.3274010420
40000.0	trace_distance	0.3279391229
40000.0	trace_distance	0.3281376958
40000.0	trace_distance	0.3275990486
40000.0	trace_distance	0.3284667134
40000.0	trace_distance	0.3285191655
40000.0	trace_distance	0.3280570805
40000.0	trace_distance	0.3282824159
40000.0	trace_distance	0.3274205029
40000.0	trace_distance	0.3283571601
40000.0	trace_distance	0.3292841315
40000.0	trace_distance	0.3273636103
40000.0	trace_distance	0.3276119828
40000.0	trace_distance	0.3278520107
40000.0	trace_distance	0.3279323876
40000.0	trace_distance	0.3274236023
40000.0	trace_distance	0.3292019963
40000.0	trace_distance	0.3274543881
40000.0	trace_distance	0.3279035687
40000.0	trace_distance	0.3273635805
40000.0	trace_distance	0.3275947571
40000.0	trace_distance	0.3273637593
40000.0	trace_distance	0.3277428746
40000.0	trace_distance	0.3275269866
40000.0	trace_distance	0.3275354803
40000.0	trace_distance	0.3276542723
40000.0	trace_distance	0.3275276423
40000.0	trace_distance	0.3277209997
40000.0	trace_distance	0.3274116516
40000.0	trace_distance	0.3275767863
40000.0	trace_distance	0.3278050423
40000.0	trace_distance	0.3273895383
40000.0	trace_distance	0.3273632526
40000.0	trace_distance	0.3278183043
40000.0	trace_distance	0.3273683190
40000.0	trace_distance	0.3277943432
40000.0	trace_distance	0.3274708390
40000.0	trace_distance	0.3274100423
40000.0	trace_distance	0.3287863433
40000.0	trace_distance	0.3285572231
40000.0	trace_distance	0.3273630738
40000.0	trace_distance	0.3277327418
average_flux	fidelity1	0.8841501474
average_flux	trace_distance	0.1737737358
