tau_c	metric	value
20000.0	fidelity1	0.7805863619
20000.0	fidelity1	0.7815178633
20000.0	fidelity1	0.7814804316
20000.0	fidelity1	0.7817414999
20000.0	fidelity1	0.7744612694
20000.0	fidelity1	0.7815973163
20000.0	fidelity1	0.7798738480
20000.0	fidelity1	0.7785906196
20000.0	fidelity1	0.7807363272
20000.0	fidelity1	0.7809599638
20000.0	fidelity1	0.7817327380
20000.0	fidelity1	0.7804600596
20000.0	fidelity1	0.7771881819
20000.0	fidelity1	0.7814907432
20000.0	fidelity1	0.7811775208
20000.0	fidelity1	0.7811268568
20000.0	fidelity1	0.7816662788
20000.0	fidelity1	0.7796966434
20000.0	fidelity1	0.7788965106
20000.0	fidelity1	0.7814771533
20000.0	fidelity1	0.7808918953
20000.0	fidelity1	0.7814468145
20000.0	fidelity1	0.7813352942
20000.0	fidelity1	0.7801260948
20000.0	fidelity1	0.7709187269
20000.0	fidelity1	0.7814558744
20000.0	fidelity1	0.7812337875
20000.0	fidelity1	0.7811715603
20000.0	fidelity1	0.7817585468
20000.0	fidelity1	0.7769390941
20000.0	fidelity1	0.7815694809
20000.0	fidelity1	0.7817282677
20000.0	fidelity1	0.7796902657
20000.0	fidelity1	0.7694787979
20000.0	fidelity1	0.7786635160
20000.0	fidelity1	0.7816383243
20000.0	fidelity1	0.7811776400
20000.0	fidelity1	0.7766672969
20000.0	fidelity1	0.7792680264
20000.0	fidelity1	0.7804406881
20000.0	fidelity1	0.7807182670
20000.0	fidelity1	0.7808194160
20000.0	fidelity1	0.7816241980
20000.0	fidelity1	0.7796935439
20000.0	fidelity1	0.7815899849
20000.0	fidelity1	0.7814186811
20000.0	fidelity1	0.7810533047
20000.0	fidelity1	0.7817438841
20000.0	fidelity1	0.7806522250
20000.0	fidelity1	0.7803885341
20000.0	fidelity1	0.7811532021
20000.0	fidelity1	0.7815136313
20000.0	fidelity1	0.7737728357
20000.0	fidelity1	0.7773222327
20000.0	fidelity1	0.7767943144
20000.0	fidelity1	0.7805765867
20000.0	fidelity1	0.7802359462
20000.0	fidelity1	0.7810801864
20000.0	fidelity1	0.7805533409
20000.0	fidelity1	0.7817129493
20000.0	fidelity1	0.7817581892
20000.0	fidelity1	0.7758077383
20000.0	fidelity1	0.7817482948
20000.0	fidelity1	0.7811292410
20000.0	fidelity1	0.7798873782
20000.0	fidelity1	0.7803314924
20000.0	fidelity1	0.7802215815
20000.0	fidelity1	0.7807292938
20000.0	fidelity1	0.7738367319
20000.0	fidelity1	0.7802059650
20000.0	fidelity1	0.7773103714
20000.0	fidelity1	0.7817108035
20000.0	fidelity1	0.7817110419
20000.0	fidelity1	0.7757101059
20000.0	fidelity1	0.7814774513
20000.0	fidelity1	0.7791478038
20000.0	fidelity1	0.7811860442
20000.0	fidelity1	0.7812630534
20000.0	fidelity1	0.7805417776
20000.0	fidelity1	0.7817012668
20000.0	fidelity1	0.7762483954
20000.0	trace_distance	0.3295512199
20000.0	trace_distance	0.3413252831
20000.0	trace_distance	0.3377423584
20000.0	trace_distance	0.3285051584
20000.0	trace_distance	0.3379279971
20000.0	trace_distance	0.3398814797
20000.0	trace_distance	0.3302546144
20000.0	trace_distance	0.3328076601
20000.0	trace_distance	0.3311849236
20000.0	trace_distance	0.3324622810
20000.0	trace_distance	0.3273969889
20000.0	trace_distance	0.3274716437
20000.0	trace_distance	0.3318794966
20000.0	trace_distance	0.3274543881
20000.0	trace_distance	0.3316124082
20000.0	trace_distance	0.3338995576
20000.0	trace_distance	0.3288316131
20000.0	trace_distance	0.3459402919
20000.0	trace_distance	0.3278599977
20000.0	trace_distance	0.3300368786
20000.0	trace_distance	0.3279136419
20000.0	trace_distance	0.3279985189
20000.0	trace_distance	0.3274012804
20000.0	trace_distance	0.3436731696
20000.0	trace_distance	0.3277314007
20000.0	trace_distance	0.3316537440
20000.0	trace_distance	0.3345414698
20000.0	trace_distance	0.3296954334
20000.0	trace_distance	0.3291865587
20000.0	trace_distance	0.3274210691
20000.0	trace_distance	0.3303212821
20000.0	trace_distance	0.3376709819
20000.0	trace_distance	0.3279752135
20000.0	trace_distance	0.3286902905
20000.0	trace_distance	0.3288094103
20000.0	trace_distance	0.3275730014
20000.0	trace_distance	0.3320524096
20000.0	trace_distance	0.3338549733
20000.0	trace_distance	0.3280074298
20000.0	trace_distance	0.3293419778
20000.0	trace_distance	0.3280757368
20000.0	trace_distance	0.3283290267
20000.0	trace_distance	0.3310809731
20000.0	trace_distance	0.3513201773
20000.0	trace_distance	0.3280566037
20000.0	trace_distance	0.3285623491
20000.0	trace_distance	0.3287055492
20000.0	trace_distance	0.3273628354
20000.0	trace_distance	0.3382234573
20000.0	trace_distance	0.3277954459
20000.0	trace_distance	0.3274320662
20000.0	trace_distance	0.3320674598
20000.0	trace_distance	0.3543821871
20000.0	trace_distance	0.3343751729
20000.0	trace_distance	0.3276373148
20000.0	trace_distance	0.3286904693
20000.0	trace_distance	0.3388240337
20000.0	trace_distance	0.3330181241
20000.0	trace_distance	0.3303675056
20000.0	trace_distance	0.3297368288
20000.0	trace_distance	0.3295055628
20000.0	trace_distance	0.3276675344
20000.0	trace_distance	0.3320612609
20000.0	trace_distance	0.3277480006
20000.0	trace_distance	0.3281399608
20000.0	trace_distance	0.3289737105
20000.0	trace_distance	0.3273947239
20000.0	trace_distance	0.3298852444
20000.0	trace_distance	0.3304857016
20000.0	trace_distance	0.3287462592
20000.0	trace_distance	0.3279227018
20000.0	trace_distance	0.3451728523
20000.0	trace_distance	0.3373731375
20000.0	trace_distance	0.3385443687
20000.0	trace_distance	0.3300601244
20000.0	trace_distance	0.3308320343
20000.0	trace_distance	0.3289127052
20000.0	trace_distance	0.3301130533
20000.0	trace_distance	0.3274669647
20000.0	trace_distance	0.3273627460
20000.0	trace_distance	0.3407221437
20000.0	trace_distance	0.3273853958
20000.0	trace_distance	0.3287983835
20000.0	trace_distance	0.3316213489
20000.0	trace_distance	0.3306154907
20000.0	trace_distance	0.3308651447
20000.0	trace_distance	0.3297116756
20000.0	trace_distance	0.3450359106
20000.0	trace_distance	0.3308978677
20000.0	trace_distance	0.3373984694
20000.0	trace_distance	0.3274731636
20000.0	trace_distance	0.3274708390
20000.0	trace_distance	0.3409378231
20000.0	trace_distance	0.3280054033
20000.0	trace_distance	0.3332900405
20000.0	trace_distance	0.3286701739
20000.0	trace_distance	0.3284939826
20000.0	trace_distance	0.3301380575
20000.0	trace_distance	0.3274938762
20000.0	trace_distance	0.3397519588
40000.0	fidelity1	0.7815852165
40000.0	fidelity1	0.7816684246
40000.0	fidelity1	0.7814520597
40000.0	fidelity1	0.7817274928
40000.0	fidelity1	0.7806517482
40000.0	fidelity1	0.7817182541
40000.0	fidelity1	0.7815723419
40000.0	fidelity1	0.7807333469
40000.0	fidelity1	0.7809808254
40000.0	fidelity1	0.7812799215
40000.0	fidelity1	0.7808270454
40000.0	fidelity1	0.7815833092
40000.0	fidelity1	0.7815737724
40000.0	fidelity1	0.7817339897
40000.0	fidelity1	0.7817414999
40000.0	fidelity1	0.7812327147
40000.0	fidelity1	0.7811750770
40000.0	fidelity1	0.7814919949
40000.0	fidelity1	0.7815561295
40000.0	fidelity1	0.7810353041
40000.0	fidelity1	0.7812056541
40000.0	fidelity1	0.7816983461
40000.0	fidelity1	0.7806005478
40000.0	fidelity1	0.7816886902
40000.0	fidelity1	0.7809364200
40000.0	fidelity1	0.7817029953
40000.0	fidelity1	0.7817108035
40000.0	fidelity1	0.7808362842
40000.0	fidelity1	0.7815992236
40000.0	fidelity1	0.7816568613
40000.0	fidelity1	0.7808442116
40000.0	fidelity1	0.7804788351
40000.0	fidelity1	0.7816766500
40000.0	fidelity1	0.7774746418
40000.0	fidelity1	0.7807270885
40000.0	fidelity1	0.7805659175
40000.0	fidelity1	0.7814022899
40000.0	fidelity1	0.7794978619
40000.0	fidelity1	0.7815312743
40000.0	fidelity1	0.7816630602
40000.0	fidelity1	0.7809514999
40000.0	fidelity1	0.7814955711
40000.0	fidelity1	0.7813485861
40000.0	fidelity1	0.7814401388
40000.0	fidelity1	0.7815520763
40000.0	fidelity1	0.7813763618
40000.0	fidelity1	0.7808231115
40000.0	fidelity1	0.7796888351
40000.0	fidelity1	0.7817360759
40000.0	fidelity1	0.7817074656
40000.0	fidelity1	0.7817028761
40000.0	fidelity1	0.7817572355
40000.0	fidelity1	0.7798265219
40000.0	fidelity1	0.7816319466
40000.0	fidelity1	0.7816278934
40000.0	fidelity1	0.7817519903
40000.0	fidelity1	0.7817537189
40000.0	fidelity1	0.7813773155
40000.0	fidelity1	0.7817117572
40000.0	fidelity1	0.7810597420
40000.0	fidelity1	0.7808184624
40000.0	fidelity1	0.7814717293
40000.0	fidelity1	0.7804177999
40000.0	fidelity1	0.7803572416
40000.0	fidelity1	0.7809165716
40000.0	fidelity1	0.7806412578
40000.0	fidelity1	0.7816888690
40000.0	fidelity1	0.7805530429
40000.0	fidelity1	0.7794269323
40000.0	fidelity1	0.7817573547
40000.0	fidelity1	0.7814556956
40000.0	fidelity1	0.7811645269
40000.0	fidelity1	0.7810680270
40000.0	fidelity1	0.7816816568
40000.0	fidelity1	0.7795263529
40000.0	fidelity1	0.7816464305
40000.0	fidelity1	0.7811025381
40000.0	fidelity1	0.7817570567
40000.0	fidelity1	0.7814769745
40000.0	fidelity1	0.7817577124
40000.0	fidelity1	0.7812963724
40000.0	fidelity1	0.7815598249
40000.0	fidelity1	0.7815494537
40000.0	fidelity1	0.7814053893
40000.0	fidelity1	0.7815586925
40000.0	fidelity1	0.7813217044
40000.0	fidelity1	0.7816985846
40000.0	fidelity1	0.7814992666
40000.0	fidelity1	0.7812223434
40000.0	fidelity1	0.7817258239
40000.0	fidelity1	0.7817581892
40000.0	fidelity1	0.7812060118
40000.0	fidelity1	0.7817508578
40000.0	fidelity1	0.7812347412
40000.0	fidelity1	0.7816270590
40000.0	fidelity1	0.7817020416
40000.0	fidelity1	0.7800313830
40000.0	fidelity1	0.7803099155
40000.0	fidelity1	0.7817575336
40000.0	fidelity1	0.7813093066
40000.0	trace_distance	0.3277590275
40000.0	trace_distance	0.3275713921
40000.0	trace_distance	0.3280631006
40000.0	trace_distance	0.3274343610
40000.0	trace_distance	0.3298881948
40000.0	trace_distance	0.3274546564
40000.0	trace_distance	0.3277864456
40000.0	trace_distance	0.3297039270
40000.0	trace_distance	0.3291389942
40000.0	trace_distance	0.3284604549
40000.0	trace_distance	0.3294880390
40000.0	trace_distance	0.3277633488
40000.0	trace_distance	0.3277855814
40000.0	trace_distance	0.3274183869
40000.0	trace_distance	0.3274013996
40000.0	trace_distance	0.3285654187
40000.0	trace_distance	0.3286963105
40000.0	trace_distance	0.3279736042
40000.0	trace_distance	0.3278293610
40000.0	trace_distance	0.3290189505
40000.0	trace_distance	0.3286219239
40000.0	trace_distance	0.3274990618
40000.0	trace_distance	0.3300045133
40000.0	trace_distance	0.3275222778
40000.0	trace_distance	0.3292403817
40000.0	trace_distance	0.3274896145
40000.0	trace_distance	0.3274713159
40000.0	trace_distance	0.3294684589
40000.0	trace_distance	0.3277277052
40000.0	trace_distance	0.3275976777
40000.0	trace_distance	0.3294501901
40000.0	trace_distance	0.3302807212
40000.0	trace_distance	0.3275533319
40000.0	trace_distance	0.3370338976
40000.0	trace_distance	0.3297172785
40000.0	trace_distance	0.3300835490
40000.0	trace_distance	0.3281791210
40000.0	trace_distance	0.3325026035
40000.0	trace_distance	0.3278823793
40000.0	trace_distance	0.3275808692
40000.0	trace_distance	0.3292070031
40000.0	trace_distance	0.3279619217
40000.0	trace_distance	0.3283011913
40000.0	trace_distance	0.3280921578
40000.0	trace_distance	0.3278336823
40000.0	trace_distance	0.3282361627
40000.0	trace_distance	0.3294999599
40000.0	trace_distance	0.3320701122
40000.0	trace_distance	0.3274137974
40000.0	trace_distance	0.3274788857
40000.0	trace_distance	0.3274875581
40000.0	trace_distance	0.3273653388
40000.0	trace_distance	0.3317602277
40000.0	trace_distance	0.3276522756
40000.0	trace_distance	0.3276641965
40000.0	trace_distance	0.3273727298
40000.0	trace_distance	0.3273733854
40000.0	trace_distance	0.3282356262
40000.0	trace_distance	0.3274692893
40000.0	trace_distance	0.3289605379
40000.0	trace_distance	0.3295086622
40000.0	trace_distance	0.3280183673
40000.0	trace_distance	0.3304152489
40000.0	trace_distance	0.3305587173
40000.0	trace_distance	0.3292848766
40000.0	trace_distance	0.3299101591
40000.0	trace_distance	0.3275223374
40000.0	trace_distance	0.3301133513
40000.0	trace_distance	0.3326606154
40000.0	trace_distance	0.3273649812
40000.0	trace_distance	0.3280540109
40000.0	trace_distance	0.3287200928
40000.0	trace_distance	0.3289402723
40000.0	trace_distance	0.3275336623
40000.0	trace_distance	0.3324367106
40000.0	trace_distance	0.3276187181
40000.0	trace_distance	0.3288618326
40000.0	trace_distance	0.3273655176
40000.0	trace_distance	0.3280062675
40000.0	trace_distance	0.3273650110
40000.0	trace_distance	0.3284174800
40000.0	trace_distance	0.3278180957
40000.0	trace_distance	0.3278424740
40000.0	trace_distance	0.3281703591
40000.0	trace_distance	0.3278196454
40000.0	trace_distance	0.3283579051
40000.0	trace_distance	0.3274996877
40000.0	trace_distance	0.3279554248
40000.0	trace_distance	0.3285883069
40000.0	trace_distance	0.3274376988
40000.0	trace_distance	0.3273630142
40000.0	trace_distance	0.3286256492
40000.0	trace_distance	0.3273795843
40000.0	trace_distance	0.3285598159
40000.0	trace_distance	0.3276635408
40000.0	trace_distance	0.3274934292
40000.0	trace_distance	0.3312956691
40000.0	trace_distance	0.3306648135
40000.0	trace_distance	0.3273642063
40000.0	trace_distance	0.3283897638
average_flux	fidelity1	0.7806128263
average_flux	trace_distance	0.3290808201
